Date,Low,Open,Volume,High,Close,Adjusted Close
03-10-1995,18.5,18.75,10364800,19.875,19.625,13.332503318786621
04-10-1995,18.75,19.5,1810800,19.625,18.75,12.738057136535645
05-10-1995,19.0,19.125,1216500,19.5,19.375,13.162664413452148
06-10-1995,19.375,19.625,1538100,19.875,19.875,13.502341270446777
09-10-1995,19.375,19.875,869200,19.875,19.375,13.162664413452148
10-10-1995,19.0,19.375,840800,19.5,19.25,13.07773494720459
11-10-1995,19.25,19.375,630400,19.5,19.375,13.162664413452148
12-10-1995,19.125,19.375,519700,19.5,19.375,13.162664413452148
13-10-1995,19.5,19.5,557300,20.0,20.0,13.587265968322754
16-10-1995,19.625,20.125,188700,20.125,19.75,13.417418479919434
17-10-1995,19.625,19.75,244600,19.875,19.75,13.417418479919434
18-10-1995,19.5,19.625,152500,19.75,19.625,13.332503318786621
19-10-1995,19.5,19.5,180400,19.625,19.625,13.332503318786621
20-10-1995,19.375,19.625,298900,19.75,19.5,13.247573852539062
23-10-1995,19.125,19.25,731100,19.375,19.25,13.07773494720459
24-10-1995,19.0,19.375,670500,19.375,19.0,12.9079008102417
25-10-1995,19.0,19.125,749900,19.25,19.0,12.9079008102417
26-10-1995,19.0,19.125,810900,19.125,19.0,12.9079008102417
27-10-1995,19.0,19.0,460500,19.25,19.25,13.07773494720459
30-10-1995,19.25,19.375,76200,19.375,19.25,13.07773494720459
31-10-1995,19.875,20.75,2034100,20.75,20.375,13.842021942138672
01-11-1995,20.0,20.25,398600,20.5,20.375,13.842021942138672
02-11-1995,20.375,20.375,221200,20.5,20.5,13.926939010620117
03-11-1995,20.375,20.5,306800,20.875,20.75,14.096781730651855
06-11-1995,20.625,20.625,137200,21.25,20.625,14.011860847473145
07-11-1995,20.375,20.625,566300,20.625,20.625,14.011860847473145
08-11-1995,20.5,20.5,264700,20.875,20.75,14.096781730651855
09-11-1995,20.625,20.625,70700,20.75,20.75,14.096781730651855
10-11-1995,20.375,20.625,190500,20.625,20.375,13.842021942138672
13-11-1995,20.375,20.375,135900,20.625,20.5,13.926939010620117
14-11-1995,20.5,20.625,206900,20.75,20.625,14.011860847473145
15-11-1995,20.25,20.5,615500,20.625,20.5,13.926939010620117
16-11-1995,20.375,20.75,381400,21.0,20.375,13.862308502197266
17-11-1995,20.375,20.5,178000,20.875,20.625,14.032395362854004
20-11-1995,20.5,20.75,377000,21.375,20.5,13.947349548339844
21-11-1995,20.5,20.625,391400,20.75,20.75,14.117440223693848
22-11-1995,20.5,20.5,92600,20.875,20.875,14.202484130859375
24-11-1995,20.75,20.875,7900,20.875,20.875,14.202484130859375
27-11-1995,20.625,20.75,455000,21.125,20.75,14.117440223693848
28-11-1995,20.75,21.0,130200,21.0,20.75,14.117440223693848
29-11-1995,20.75,20.75,59500,20.875,20.75,14.117440223693848
30-11-1995,20.625,20.625,180100,21.0,20.875,14.202484130859375
01-12-1995,20.875,21.0,94400,21.25,21.25,14.457622528076172
04-12-1995,21.0,21.25,228600,21.25,21.0,14.28752613067627
05-12-1995,20.875,21.0,251400,21.125,21.125,14.372581481933594
06-12-1995,21.0,21.25,109900,21.25,21.0,14.28752613067627
07-12-1995,21.25,21.25,171800,21.625,21.375,14.542659759521484
08-12-1995,21.0,21.125,224000,21.375,21.25,14.457622528076172
11-12-1995,21.25,21.25,123800,21.75,21.5,14.62771224975586
12-12-1995,21.25,21.5,192100,21.625,21.5,14.62771224975586
13-12-1995,21.375,21.5,81800,21.875,21.625,14.712751388549805
14-12-1995,21.875,21.875,251200,22.375,21.875,14.882841110229492
15-12-1995,22.0,22.0,220800,22.5,22.25,15.137984275817871
18-12-1995,21.875,22.125,320900,22.125,22.125,15.05293083190918
19-12-1995,21.875,22.0,361400,23.0,23.0,15.648250579833984
20-12-1995,22.375,23.25,168300,23.375,22.375,15.223026275634766
21-12-1995,22.375,22.375,90300,23.0,22.875,15.563201904296875
22-12-1995,22.625,23.0,104500,23.0,22.875,15.563201904296875
26-12-1995,22.625,22.625,109100,23.0,23.0,15.648250579833984
27-12-1995,22.75,23.0,108400,23.0,22.875,15.563201904296875
28-12-1995,22.625,23.0,74100,23.0,22.625,15.393113136291504
29-12-1995,22.625,22.625,230800,23.5,23.375,15.903387069702148
02-01-1996,22.25,23.25,237100,23.25,22.875,15.563201904296875
03-01-1996,22.5,22.75,249500,22.875,22.75,15.478154182434082
04-01-1996,22.0,22.5,276800,22.5,22.25,15.137984275817871
05-01-1996,22.25,22.25,171100,22.5,22.5,15.30806827545166
08-01-1996,22.25,22.5,62200,22.5,22.375,15.223026275634766
09-01-1996,22.0,22.5,65300,22.5,22.375,15.223026275634766
10-01-1996,22.125,22.25,535400,22.625,22.375,15.223026275634766
11-01-1996,22.0,22.375,83400,22.375,22.25,15.137984275817871
12-01-1996,22.25,22.25,60200,22.5,22.375,15.223026275634766
15-01-1996,22.25,22.5,76800,22.625,22.25,15.137984275817871
16-01-1996,22.125,22.375,81000,22.625,22.25,15.137984275817871
17-01-1996,22.25,22.5,50800,22.625,22.375,15.223026275634766
18-01-1996,22.0,22.125,972000,22.375,22.0,14.967887878417969
19-01-1996,21.375,21.875,102800,22.0,22.0,14.967887878417969
22-01-1996,20.375,21.75,449000,21.75,20.75,14.117440223693848
23-01-1996,21.0,21.0,798600,22.25,21.875,14.882841110229492
24-01-1996,21.875,21.875,269500,22.625,22.5,15.30806827545166
25-01-1996,22.0,22.75,181200,22.75,22.0,14.967887878417969
26-01-1996,21.875,22.0,136500,22.0,21.875,14.882841110229492
29-01-1996,21.875,21.875,102200,22.625,22.5,15.30806827545166
30-01-1996,22.125,22.5,315200,22.625,22.375,15.223026275634766
31-01-1996,21.625,22.125,607200,22.25,21.75,14.797801971435547
01-02-1996,21.75,21.875,363500,22.0,22.0,14.967887878417969
02-02-1996,21.875,22.0,124700,22.0,22.0,14.967887878417969
05-02-1996,21.25,22.0,206800,22.0,21.25,14.457622528076172
06-02-1996,20.125,21.125,648100,21.375,20.875,14.202484130859375
07-02-1996,20.5,20.75,454500,21.125,20.75,14.117440223693848
08-02-1996,20.75,21.25,757100,21.5,21.5,14.62771224975586
09-02-1996,21.375,21.5,531000,22.0,21.875,14.882841110229492
12-02-1996,21.875,21.875,315400,22.625,22.625,15.393113136291504
13-02-1996,22.375,22.625,123600,22.625,22.5,15.30806827545166
14-02-1996,22.125,22.5,175900,22.5,22.25,15.158185005187988
15-02-1996,22.25,22.25,143600,22.625,22.5,15.328507423400879
16-02-1996,22.375,22.5,83500,23.25,23.25,15.839460372924805
20-02-1996,22.75,23.0,819300,23.0,22.75,15.498824119567871
21-02-1996,22.625,23.0,953000,23.0,22.75,15.498824119567871
22-02-1996,22.875,22.875,600900,23.125,23.125,15.754300117492676
23-02-1996,23.0,23.25,254900,23.375,23.125,15.754300117492676
26-02-1996,22.75,23.0,177500,23.0,23.0,15.669127464294434
27-02-1996,23.125,23.125,176400,23.75,23.5,16.00977325439453
28-02-1996,23.5,23.5,599900,24.75,24.5,16.691041946411133
29-02-1996,24.375,24.5,246500,24.625,24.5,16.691041946411133
01-03-1996,23.75,24.625,214200,24.625,23.875,16.26524543762207
04-03-1996,23.875,23.875,224200,25.125,25.0,17.03167724609375
05-03-1996,24.75,25.125,32900,25.125,24.875,16.946516036987305
06-03-1996,24.5,24.75,413900,25.125,25.0,17.03167724609375
07-03-1996,24.625,24.75,361200,25.0,24.625,16.77619743347168
08-03-1996,23.375,24.625,219800,24.625,23.5,16.00977325439453
11-03-1996,22.875,23.25,264200,23.5,23.0,15.669127464294434
12-03-1996,22.25,22.75,310900,22.875,22.5,15.328507423400879
13-03-1996,22.125,22.5,179200,22.5,22.25,15.158185005187988
14-03-1996,22.25,22.25,619100,22.875,22.5,15.328507423400879
15-03-1996,21.875,22.5,156900,22.625,22.0,14.987870216369629
18-03-1996,21.875,22.125,137400,22.375,22.25,15.158185005187988
19-03-1996,21.75,22.125,519300,22.375,22.375,15.243355751037598
20-03-1996,22.375,22.375,301600,22.875,22.625,15.413666725158691
21-03-1996,22.0,22.0,268700,22.5,22.25,15.158185005187988
22-03-1996,22.75,22.75,212600,23.875,23.875,16.26524543762207
25-03-1996,23.875,24.0,174400,24.25,24.125,16.435564041137695
26-03-1996,23.875,24.125,297700,24.25,24.0,16.350406646728516
27-03-1996,23.75,24.0,195900,24.125,24.0,16.350406646728516
28-03-1996,23.5,24.0,135700,24.0,23.625,16.094926834106445
29-03-1996,23.25,23.5,205600,23.625,23.625,16.094926834106445
01-04-1996,23.5,23.5,473900,24.25,24.25,16.520729064941406
02-04-1996,23.625,24.375,88900,24.375,23.75,16.18009376525879
03-04-1996,23.625,23.875,92300,24.0,23.75,16.18009376525879
04-04-1996,23.25,23.875,39100,23.875,23.375,15.924619674682617
08-04-1996,22.625,23.0,326500,23.0,23.0,15.669127464294434
09-04-1996,23.25,23.25,85000,23.75,23.625,16.094926834106445
10-04-1996,22.875,23.625,192500,23.875,23.125,15.754300117492676
11-04-1996,22.375,23.125,223500,23.125,22.75,15.498824119567871
12-04-1996,22.75,23.0,188800,23.125,23.0,15.669127464294434
15-04-1996,23.0,23.125,45600,23.125,23.125,15.754300117492676
16-04-1996,22.625,23.0,72400,23.0,22.75,15.498824119567871
17-04-1996,21.375,22.625,719200,22.625,21.5,14.647237777709961
18-04-1996,21.5,21.5,556000,22.625,22.5,15.328507423400879
19-04-1996,22.375,22.5,219500,22.625,22.375,15.243355751037598
