Date,Low,Open,Volume,High,Close,Adjusted Close
07-06-1994,19.125,19.125,1595400,19.625,19.375,6.267703533172607
08-06-1994,19.125,19.375,162400,19.375,19.25,6.227267742156982
09-06-1994,19.125,19.25,76200,19.25,19.25,6.227267742156982
10-06-1994,19.0,19.25,110500,19.25,19.125,6.186829090118408
13-06-1994,19.0,19.125,51200,19.125,19.125,6.186829090118408
14-06-1994,19.125,19.125,28100,19.25,19.25,6.227267742156982
15-06-1994,19.125,19.25,96700,19.5,19.25,6.227267742156982
16-06-1994,19.125,19.25,19800,19.25,19.125,6.186829090118408
17-06-1994,19.0,19.125,56000,19.25,19.0,6.146393775939941
20-06-1994,19.0,19.0,43500,19.125,19.125,6.186829090118408
21-06-1994,19.0,19.125,34700,19.125,19.0,6.146393775939941
22-06-1994,19.0,19.0,29500,19.125,19.0,6.146393775939941
23-06-1994,18.75,19.0,67900,19.125,18.75,6.065520763397217
24-06-1994,18.125,18.625,72500,18.625,18.375,5.944208145141602
27-06-1994,17.25,18.375,70100,18.375,17.875,5.782463073730469
28-06-1994,17.5,17.875,64700,18.125,17.625,5.701585292816162
29-06-1994,17.75,17.75,25100,18.125,17.875,5.782463073730469
30-06-1994,17.625,17.875,26100,18.0,17.625,5.701585292816162
01-07-1994,17.375,17.625,25500,17.75,17.75,5.7420244216918945
05-07-1994,17.75,17.75,2900,17.875,17.875,5.782463073730469
06-07-1994,17.5,17.875,33600,17.875,17.625,5.701585292816162
07-07-1994,17.625,17.625,30500,17.875,17.625,5.701585292816162
08-07-1994,17.625,17.625,30200,17.875,17.625,5.701585292816162
11-07-1994,17.5,17.625,29300,17.875,17.75,5.7420244216918945
12-07-1994,17.625,17.75,11700,17.875,17.75,5.7420244216918945
13-07-1994,17.625,17.75,37800,17.875,17.75,5.7420244216918945
14-07-1994,17.625,17.75,24600,17.875,17.875,5.782463073730469
15-07-1994,17.875,17.875,15000,18.0,18.0,5.8228960037231445
18-07-1994,17.875,18.0,22900,18.0,18.0,5.8228960037231445
19-07-1994,18.0,18.0,25700,18.5,18.5,5.984645843505859
20-07-1994,18.125,18.5,15900,18.5,18.25,5.903771877288818
21-07-1994,18.0,18.25,16000,18.25,18.25,5.903771877288818
22-07-1994,18.25,18.25,18800,18.5,18.375,5.944208145141602
25-07-1994,18.25,18.375,20100,18.5,18.5,5.984645843505859
26-07-1994,18.375,18.5,14200,18.625,18.5,5.984645843505859
