Date,Low,Open,Volume,High,Close,Adjusted Close
01-10-1999,14.0,14.0,3162400,14.25,14.125,9.345778465270996
04-10-1999,14.0,14.125,533400,14.125,14.0,9.263075828552246
05-10-1999,14.0,14.0,270600,14.125,14.125,9.345778465270996
06-10-1999,14.125,14.125,205400,14.875,14.875,9.84201717376709
07-10-1999,14.0625,14.875,214200,14.875,14.125,9.345778465270996
08-10-1999,14.0625,14.1875,65600,14.1875,14.0625,9.304431915283203
11-10-1999,14.0,14.0625,77500,14.125,14.0625,9.304431915283203
12-10-1999,14.0,14.0625,49200,14.125,14.125,9.345778465270996
13-10-1999,14.0,14.125,49900,14.375,14.0625,9.304431915283203
14-10-1999,13.25,14.0,430900,14.0625,13.625,9.014955520629883
15-10-1999,12.6875,13.125,158200,13.1875,13.0625,8.642779350280762
18-10-1999,12.5,13.0,83800,13.0,12.8125,8.477367401123047
19-10-1999,12.75,12.75,58200,13.25,13.25,8.766840934753418
20-10-1999,13.125,13.375,62600,13.5,13.125,8.684131622314453
21-10-1999,13.0,13.125,98200,13.4375,13.4375,8.89089584350586
22-10-1999,13.3125,13.375,191200,13.5625,13.5,8.932249069213867
25-10-1999,13.4375,13.4375,153100,13.9375,13.9375,9.221725463867188
26-10-1999,13.8125,13.8125,65600,14.125,14.0,9.263075828552246
27-10-1999,14.0,14.0,100900,14.1875,14.0625,9.304431915283203
28-10-1999,14.125,14.1875,255300,14.5,14.125,9.345778465270996
29-10-1999,14.125,14.125,123200,15.25,15.25,10.09013843536377
01-11-1999,14.625,15.0,41800,15.0,14.75,9.75931167602539
02-11-1999,14.3125,14.75,66600,14.875,14.75,9.75931167602539
03-11-1999,14.6875,14.6875,18500,14.875,14.75,9.75931167602539
04-11-1999,14.5,14.875,72100,15.125,14.9375,9.883371353149414
05-11-1999,14.875,15.0,122900,15.875,15.75,10.420964241027832
08-11-1999,15.8125,15.875,240000,17.375,16.625,10.999899864196777
09-11-1999,16.125,16.75,42400,16.75,16.125,10.669075965881348
10-11-1999,15.8125,16.0,59900,16.125,16.0625,10.627723693847656
11-11-1999,16.0625,16.0625,20000,16.25,16.125,10.669075965881348
12-11-1999,16.25,16.25,248500,18.5,18.0,11.909663200378418
15-11-1999,17.5,18.1875,99200,18.1875,17.6875,11.702901840209961
16-11-1999,17.375,17.6875,95300,17.6875,17.4375,11.53748893737793
