date,low,open,volume,high,close,adjustedclose,rsi,BBB_5_2.0,BBP_5_2.0,ema7,day_direction,golden_crossover_short,death_crossover_short,golden_crossover_long,death_crossover_long,RSI_overbought_cross,RSI_oversold_cross,RSI_overbought,RSI_oversold,momentum,psr,ir,ffer,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0
2013-01-16,267.82998657226557,270.52999877929693,2065600,271.239990234375,268.92999267578125,268.92999267578125,62.493225925015345,3.993953040280727,0.4592871325137719,267.99561694268755,0,0,0,0,0,0,0,0,0,11.619995117187557,5.9,1.914761905,0.142580645,0.00019696537484570345,0.18291216081398268,0.7473628410916411
2013-01-17,269.20999145507807,271.5,1884600,271.97000122070307,270.48001098632807,270.48001098632807,63.91187431026864,2.637805376762742,0.5117782755199308,268.6167154535977,1,0,0,0,0,0,0,0,0,12.0,5.9,1.914761905,0.142580645,0.00564296530696784,0.995422116570028,0.991621760080144
2013-01-18,269.60000610351557,270.82998657226557,2942000,274.5,272.1199951171875,272.1199951171875,65.4029234567547,2.0159936757030237,0.6623977944138584,269.49253536949516,1,0,0,0,0,0,0,0,0,12.970001220703068,5.9,1.914761905,0.142580645,0.003403243885640173,1.6060910459338316,0.8991708051606275
2013-01-22,269.23001098632807,271.6199951171875,2137700,272.10000610351557,270.19000244140625,270.19000244140625,62.148607378748736,1.735052192783139,0.3863160441978581,269.6669021374729,0,0,0,0,0,0,0,0,0,1.7300109863281818,5.9,1.914761905,0.142580645,0.004428054213380994,2.1041716307233687,0.8745129975682107
2013-01-23,266.64999389648443,270.57000732421875,2508900,271.08999633789057,268.1099853515625,268.1099853515625,58.75543042733644,2.0393459914826355,0.162882893980648,269.27767294099533,0,0,0,0,0,0,0,0,0,1.72998046875,5.9,1.914761905,0.142580645,0.0015074770863483524,2.164779559172393,0.7931399540292197
2013-01-24,269.3699951171875,269.3699951171875,3417000,276.64999389648443,273.45999145507807,273.45999145507807,64.17357552973259,2.682799915135116,0.8561319486712742,270.323252569516,1,0,0,0,0,0,0,0,0,7.1099853515625,5.9,1.914761905,0.142580645,6.6898134210013885e-06,1.4755030911731308,0.7273640229250472
2013-01-25,274.39999389648443,275.0,4968100,284.7200012207031,283.989990234375,283.989990234375,71.9766061791213,8.059674158526194,0.9723985608127244,273.73993698573076,1,0,0,0,0,1,0,1,0,18.649993896484432,5.9,1.914761905,0.142580645,0.005445471695588733,1.4551928886673435,0.9016764174053156
2013-01-28,274.39999389648443,283.7799987792969,4321400,284.4800109863281,276.04000854492193,276.04000854492193,61.14816873605765,8.06024899724074,0.5760612140029365,274.31495487552854,0,0,0,0,0,0,0,0,0,8.100006103515682,5.9,1.914761905,0.142580645,-0.001849683291637816,1.0339522618139605,0.7011764653969762
2013-01-29,258.35000610351557,275.35000610351557,10172600,275.45999145507807,260.35000610351557,260.35000610351557,46.333004862024566,11.605793282566035,0.11914457165230499,270.8237176825253,0,0,0,0,0,0,0,0,0,-12.3800048828125,5.9,1.914761905,0.142580645,0.0051060539401937,1.3276332523175989,0.8875253102673515
2013-01-30,267.1099853515625,283.0,13075400,284.20001220703125,272.760009765625,272.760009765625,55.513828031086554,11.141753985080543,0.4816110716198675,271.3077907033002,1,0,0,0,0,0,0,0,0,0.8600158691405682,5.9,1.914761905,0.142580645,-0.003899617996604321,1.1232107747562254,0.5241912620193797
2013-01-31,263.70001220703125,271.04000854492193,6772100,275.94000244140625,265.5,265.5,50.11283862267723,12.10784739892188,0.3107013692710734,269.85584302747515,0,0,0,0,0,0,0,0,0,-3.42999267578125,5.9,1.914761905,0.142580645,-0.0025633172654399017,0.8689915717466704,0.1859219081624972
2013-02-01,262.79998779296875,268.92999267578125,6115000,268.92999267578125,265.0,265.0,49.7538207494538,8.472867516014531,0.37093259557469666,268.64188227060635,0,0,0,0,0,0,0,0,0,-5.480010986328068,5.6,1.984210526,0.145,0.010052666359613216,1.4659644382961257,0.9044114425934068
2013-02-04,259.07000732421875,262.77999877929693,3723600,264.67999267578125,259.98001098632807,259.98001098632807,46.17690024660179,6.9866002620006045,0.24382003377029046,266.4764144495368,0,0,0,0,0,0,0,0,0,-12.139984130859432,5.6,1.984210526,0.145,-0.011538690299173315,1.7009888619409612,0.2009223246002017
2013-02-05,261.45999145507807,262.0,4012900,268.02999877929693,266.8900146484375,266.8900146484375,51.360507403986524,6.162123656282419,0.5527063621368048,266.57981449926194,1,0,0,0,0,0,0,0,0,-3.29998779296875,5.6,1.984210526,0.145,0.01041645773579103,1.8608799676315255,0.7587488708471141
2013-02-06,261.1099853515625,265.16000366210943,2770400,266.8900146484375,262.22000122070307,262.22000122070307,47.99620656464471,3.7676111011994036,0.3292331138606183,265.4898611796222,0,0,0,0,0,0,0,0,0,-5.889984130859432,5.6,1.984210526,0.145,0.0005491996903306262,2.0049913243358124,0.7000213709087776
2013-02-07,255.1100006103516,264.10000610351557,3975700,264.10000610351557,260.23001098632807,260.23001098632807,46.59556315367393,4.108098851596053,0.25608236697582903,264.1748986312987,0,0,0,0,0,0,0,0,0,-13.22998046875,5.6,1.984210526,0.145,-0.0018054122688674343,1.7060752844809015,0.5409585263513903
2013-02-08,260.54998779296875,261.39999389648443,3879200,265.25,261.95001220703125,261.95001220703125,48.007843746787884,3.7888451587343153,0.46940563455046064,263.6186770252318,1,0,0,0,0,0,0,0,0,-22.03997802734375,5.6,1.984210526,0.145,0.005657914786768137,1.9514414147221928,0.7934179140235544
2013-02-11,256.60000610351557,263.20001220703125,3403700,263.25,257.20999145507807,257.20999145507807,44.514201652718825,4.8135911852605355,0.14356953112542273,262.0165056326934,0,0,0,0,0,0,0,0,0,-18.830017089843864,5.6,1.984210526,0.145,-0.0006060885548082595,0.8813961908093734,0.7595133451109798
