date,low,open,volume,high,close,adjustedclose,rsi,BBB_5_2.0,BBP_5_2.0,ema7,day_direction,golden_crossover_short,death_crossover_short,golden_crossover_long,death_crossover_long,RSI_overbought_cross,RSI_oversold_cross,RSI_overbought,RSI_oversold,momentum,psr,ir,ffer,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0
2013-01-16,36.36000061035156,36.88999938964844,1793300,36.9900016784668,36.599998474121094,30.96244812011719,65.42914786637611,4.291273928168839,0.8936501344510562,35.927167922592275,1,0,0,0,0,0,0,0,0,1.023616790771488,5.9,1.914761905,0.142580645,0.00019696537484570345,0.18291216081398268,0.7473628410916411
2013-01-17,36.7400016784668,37.02999877929688,2082300,37.72000122070313,37.38000106811523,31.622299194335934,70.2233958746704,7.024406523109637,0.9130605740630334,36.290376208973015,1,0,0,0,0,1,0,1,0,1.3450851440429652,5.9,1.914761905,0.142580645,0.00564296530696784,0.995422116570028,0.991621760080144
2013-01-18,36.70000076293945,37.66999816894531,2771900,37.68000030517578,36.900001525878906,31.216251373291016,64.31272492613797,5.5017941782196855,0.6449788011492767,36.44278253819949,0,0,0,0,0,0,0,0,0,0.9390373229980469,5.9,1.914761905,0.142580645,0.003403243885640173,1.6060910459338316,0.8991708051606275
2013-01-22,36.560001373291016,37.02000045776367,1651800,37.06999969482422,36.97999954223633,31.283918380737305,64.8438289628663,4.286452241292893,0.6064682173392363,36.5770867892087,1,0,0,0,0,0,0,0,0,1.1589775085449183,5.9,1.914761905,0.142580645,0.004428054213380994,2.1041716307233687,0.8745129975682107
2013-01-23,37.2400016784668,37.40999984741211,2915600,38.15999984741211,37.93000030517578,32.087574005126946,70.46506315920742,4.944525289024685,0.9201848929557784,36.91531516820047,1,0,0,0,0,1,0,1,0,2.2925624847412003,5.9,1.914761905,0.142580645,0.0015074770863483524,2.164779559172393,0.7931399540292197
2013-01-24,37.68999862670898,37.83000183105469,1391100,38.47999954223633,37.88000106811523,32.045284271240234,69.83219981640421,4.628480707803439,0.7690999704444209,37.156486643179164,0,0,0,0,0,0,0,0,0,1.9288082122802734,5.9,1.914761905,0.142580645,6.6898134210013885e-06,1.4755030911731308,0.7273640229250472
2013-01-25,37.959999084472656,38.04999923706055,1334800,38.560001373291016,38.41999816894531,32.50211715698242,72.68546799734261,6.257004291569418,0.838995158000966,37.4723645246207,1,0,0,0,0,1,0,1,0,2.2925758361816406,5.9,1.914761905,0.142580645,0.005445471695588733,1.4551928886673435,0.9016764174053156
2013-01-28,37.72000122070313,38.290000915527344,1691100,38.34000015258789,38.060001373291016,32.197566986083984,68.06371740262114,5.0303829375192315,0.6081825207723155,37.61927373678828,0,0,0,0,0,0,0,0,0,2.174139022827145,5.9,1.914761905,0.142580645,-0.001849683291637816,1.0339522618139605,0.7011764653969762
2013-01-29,37.40999984741211,37.709999084472656,2020800,37.83000183105469,37.47999954223633,31.70691108703613,61.30071042829823,3.1935961411548206,0.10894189104145217,37.584455188150294,0,0,0,0,0,0,0,0,0,1.2858753204345703,5.9,1.914761905,0.142580645,0.0051060539401937,1.3276332523175989,0.8875253102673515
2013-01-30,37.060001373291016,37.27999877929688,1851600,37.4900016784668,37.20000076293945,31.47004318237305,58.28959987428353,4.539395093931184,0.14574052493728415,37.488341581847585,0,0,0,0,0,0,0,0,0,0.8459701538086009,5.9,1.914761905,0.142580645,-0.003899617996604321,1.1232107747562254,0.5241912620193797
2013-01-31,35.88999938964844,36.75,3631000,36.83000183105469,36.20000076293945,30.62407302856445,49.027140742455494,8.180527820296103,0.08504720733512834,37.166256377120554,0,0,0,0,0,0,0,0,0,-0.3383750915527415,5.9,1.914761905,0.142580645,-0.0025633172654399017,0.8689915717466704,0.1859219081624972
2013-02-01,35.97999954223633,36.709999084472656,3523500,37.099998474121094,36.790000915527344,31.12318992614746,53.70166493335944,6.761819002581387,0.35826598289637146,37.07219251172225,1,0,0,0,0,0,0,0,0,-0.499109268188473,5.6,1.984210526,0.145,0.010052666359613216,1.4659644382961257,0.9044114425934068
2013-02-04,35.18000030517578,36.81999969482422,8105700,37.43000030517578,35.529998779296875,30.057270050048828,44.34809805011625,7.669013701001968,0.10497140361274648,36.686644078615906,0,0,0,0,0,0,0,0,0,-1.1589813232421875,5.6,1.984210526,0.145,-0.011538690299173315,1.7009888619409612,0.2009223246002017
2013-02-05,35.36000061035156,35.599998474121094,2757400,36.11000061035156,35.880001068115234,30.35335731506348,47.10419821062245,6.658038646502375,0.3180467081881953,36.48498332599074,1,0,0,0,0,0,0,0,0,-0.9305610656738246,5.6,1.984210526,0.145,0.01041645773579103,1.8608799676315255,0.7587488708471141
2013-02-06,35.439998626708984,35.63999938964844,2149700,36.02000045776367,35.9900016784668,30.44640922546387,47.97621693221543,4.622351121275523,0.44723181490369157,36.36123791410975,1,0,0,0,0,0,0,0,0,-1.6411647796630753,5.6,1.984210526,0.145,0.0005491996903306262,2.0049913243358124,0.7000213709087776
2013-02-07,35.470001220703125,36.04999923706055,1463800,36.09000015258789,35.93000030517578,30.39565086364746,47.516070665332286,4.609101449054369,0.4433863997937633,36.25342851187626,0,0,0,0,0,0,0,0,0,-1.6496334075927734,5.6,1.984210526,0.145,-0.0018054122688674343,1.7060752844809015,0.5409585263513903
2013-02-08,35.75,35.7599983215332,1114000,36.209999084472656,36.13000106811523,30.564838409423828,49.26290082696684,2.222668810538866,0.7983358379393695,36.222571650936004,1,0,0,0,0,0,0,0,0,-1.9372787475585938,5.6,1.984210526,0.145,0.005657914786768137,1.9514414147221928,0.7934179140235544
2013-02-11,35.93000030517578,36.0,1272900,36.290000915527344,36.22999954223633,30.64943885803223,50.1561696032068,1.439566302270133,0.8817179035948716,36.224428623761085,1,0,0,0,0,0,0,0,0,-1.5481281280517543,5.6,1.984210526,0.145,-0.0006060885548082595,0.8813961908093734,0.7595133451109798
2013-02-12,36.209999084472656,36.209999084472656,1220300,36.650001525878906,36.43999862670898,30.82710266113281,52.064791291430005,2.0086759085111487,0.9077023836990277,36.278321124498056,1,0,0,0,0,0,0,0,0,-0.8798084259033203,5.6,1.984210526,0.145,0.0015952432745993672,1.000829518788807,0.7805267607083172
2013-02-13,35.22999954223633,36.290000915527344,2345600,36.38000106811523,35.61000061035156,30.124940872192386,44.76816541663992,3.126081959426176,0.09379757978155281,36.11124099596143,0,0,0,0,0,0,0,0,0,-1.345102310180664,5.6,1.984210526,0.145,0.0005923273859276268,1.0254572937873878,0.7257893508748222
2013-02-14,35.11999893188477,35.279998779296875,1598800,35.689998626708984,35.65999984741211,30.167251586914066,45.26579679110419,3.6165136430655913,0.22820472215084686,35.9984307088241,1,0,0,0,0,0,0,0,0,-0.4568214416503835,5.6,1.984210526,0.145,0.0006906395322070491,0.4161360033934135,0.8422964846086936
2013-02-15,35.38999938964844,35.650001525878906,2198600,36.18999862670898,35.66999816894531,30.175691604614254,45.3717913688318,3.833753873441027,0.3170140001583535,35.9163225738544,1,0,0,0,0,0,0,0,0,-0.9474983215332067,5.6,1.984210526,0.145,-0.0010451037873510094,0.3809770233637023,0.5348920695802317
2013-02-19,34.900001525878906,35.400001525878906,1849600,35.599998474121094,35.34000015258789,29.9974365234375,42.449859912851146,4.121207786429544,0.2257459898529188,35.77224196853777,0,0,0,0,0,0,0,0,0,-0.059833526611328125,5.6,1.984210526,0.145,0.007336539916699136,1.1385582429337897,0.9941985422365209
2013-02-20,34.419998168945305,35.45000076293945,1601500,35.47999954223633,34.52000045776367,29.30142021179199,36.20969571425272,4.942800292859033,0.019389059995889593,35.459181590844246,0,0,1,0,0,0,0,0,0,-1.0519371032714915,5.6,1.984210526,0.145,-0.01240414385932831,1.589779548659521,0.13074796447954234
2013-02-21,33.650001525878906,34.200000762939446,2558200,34.200000762939446,33.830001831054695,28.715728759765625,31.953190206165818,8.239229098992064,0.09293552920460244,35.051886650896854,0,0,0,0,0,0,0,0,0,-1.7306804656982457,5.6,1.984210526,0.145,-0.0063031184893680425,2.5256855641254465,0.11181694393425708
2013-02-22,33.540000915527344,34.02000045776367,1878400,34.11999893188477,33.72999954223633,28.630842208862305,31.377494508588846,9.02016601074754,0.21562153867704378,34.721414873731725,0,0,0,0,0,0,0,0,0,-1.7648086547851562,5.6,1.984210526,0.145,0.008772513677932858,2.470557847288056,0.48558351359288904
2013-02-25,33.669998168945305,33.93000030517578,3476600,34.790000915527344,33.669998168945305,28.57991600036621,31.01641216534692,7.465135158539873,0.28546915850904564,34.45856069753512,0,0,0,0,0,0,0,0,0,-1.9849224090576172,5.6,1.984210526,0.145,-0.018309580364212152,3.7867882292230495,0.11690441891423985
2013-02-26,33.470001220703125,34.009998321533196,2019400,34.189998626708984,33.880001068115234,28.758169174194336,33.88416843409377,3.607625836954239,0.4624166390351457,34.31392079018015,1,0,0,0,0,0,0,0,0,-1.8912696838378942,5.6,1.984210526,0.145,0.006109486843431933,2.675850721280208,0.3505100558570471
2013-02-27,33.900001525878906,33.900001525878906,2262100,34.75,34.669998168945305,29.42873191833496,43.41409616413979,4.29384618036751,0.9897046661478599,34.402940134871436,1,0,0,0,0,0,0,0,0,-1.398370742797848,5.6,1.984210526,0.145,0.012725960960359162,2.892422225511505,0.7811811731734017
2013-02-28,34.509998321533196,34.529998779296875,2736600,35.20000076293945,34.86999893188477,29.598501205444336,45.55374733181228,5.8949943750719696,0.8505520031366748,34.51970483412477,1,0,0,0,0,0,0,0,0,-0.5264396667480504,5.6,1.984210526,0.145,-0.000864121794998618,3.0937887447911203,0.6817205702058096
2013-03-01,34.220001220703125,34.5,2178300,35.150001525878906,35.0,29.708852767944336,46.95771433102818,6.270359552294462,0.769677966977254,34.63977862559358,1,0,0,0,0,0,0,0,0,-0.4583988189697301,5.9,1.9575,0.143548387,0.002323923204901268,3.213915963047901,0.7368193341149497
2013-03-04,34.779998779296875,34.86999893188477,1970000,35.36000061035156,35.060001373291016,29.75977325439453,47.628956277181864,4.9498820061359865,0.7119477823930611,34.74483431251794,1,0,0,0,0,0,0,0,0,-0.415918350219723,5.9,1.9575,0.143548387,0.004610723224871549,2.4734193596888394,0.7936514462702956
2013-03-05,34.59000015258789,35.27000045776367,2465900,35.279998779296875,34.700000762939446,29.454204559326172,44.02880702374941,1.7879637270791275,0.24329672297489924,34.73362592512331,0,0,0,0,0,0,0,0,0,-0.5432319641113281,5.9,1.9575,0.143548387,0.009565958562811394,2.429990021141624,0.9599060752620984
2013-03-06,34.389999389648445,34.860000610351555,2881700,35.029998779296875,34.5,29.284439086914066,42.12382727472781,2.348927141104133,0.10148493808627934,34.67521944384249,0,0,0,0,0,0,0,0,0,-0.016981124877922582,5.9,1.9575,0.143548387,0.001084563479435641,2.871224936484774,0.8098808809071417
2013-03-07,34.330001831054695,34.5,2571600,34.900001525878906,34.34999847412109,29.157114028930664,40.70145876803451,3.1745361454592187,0.16251082047437748,34.59391420141214,0,0,0,0,0,0,0,0,0,0.44138526916503906,5.9,1.9575,0.143548387,0.0018164597200056587,2.6628656155238395,0.756546153542009
2013-03-08,33.220001220703125,34.830001831054695,7504600,34.830001831054695,33.310001373291016,28.274328231811523,32.506064790629544,6.832867529451734,0.042864991073902105,34.27293599438186,0,0,0,0,0,0,0,0,0,-0.35651397705078125,5.9,1.9575,0.143548387,0.0044811106937951975,2.214543781721583,0.8166595533737846
2013-03-11,33.220001220703125,33.419998168945305,2792400,34.380001068115234,33.830001831054695,28.715728759765625,39.108070257976436,5.9105475325720205,0.34735484347102685,34.162202453550066,1,0,0,0,0,0,0,0,0,0.13581275939941406,5.9,1.9575,0.143548387,0.0032491393648705898,1.6018268198012526,0.8890437204507805
2013-03-12,33.59999847412109,33.939998626708984,2651800,33.97999954223633,33.68000030517578,28.58839607238769,37.95473974632606,5.159992660318498,0.35493931341059026,34.041651916456495,0,0,0,0,0,0,0,0,0,-0.16977310180664418,5.9,1.9575,0.143548387,-0.002403259179293405,1.4059513322311226,0.6542708700429134
2013-03-13,33.43000030517578,33.630001068115234,1507400,33.75,33.52000045776367,28.45258903503418,36.711103395637636,4.1650991994652795,0.34486425885123284,33.91123905178329,0,0,0,0,0,0,0,0,0,-0.9761428833007812,5.9,1.9575,0.143548387,0.0013140265897144676,1.06039903955685,0.6694364046738156
2013-03-14,33.360000610351555,33.43000030517578,6347700,34.389999389648445,34.380001068115234,29.182573318481445,46.8011565675347,4.2888410737965375,0.9394612923524301,34.028429555866275,1,0,0,0,0,0,0,0,0,-0.4159278869628906,5.9,1.9575,0.143548387,0.005603015721894922,1.0849752901559115,0.9564772648881804
2013-03-15,33.330001831054695,33.509998321533196,4837100,34.360000610351555,33.709999084472656,28.61386299133301,41.279578720069026,3.4894329010644505,0.4034103466408114,33.94882193801787,0,0,0,0,0,0,0,0,0,-1.0949897766113246,5.9,1.9575,0.143548387,-0.0016184438630272302,1.0193897433933214,0.7059676230114901
2013-03-18,32.810001373291016,33.060001373291016,2745600,33.880001068115234,33.540000915527344,28.46957015991211,39.99039404044805,3.7428133427849857,0.32117444002205664,33.846616682395236,0,0,0,0,0,0,0,0,0,-1.2902030944824219,5.9,1.9575,0.143548387,-0.005510347920804848,1.1624419961657888,0.2509760052089769
2013-03-19,32.580001831054695,33.560001373291016,2139100,33.59000015258789,32.84999847412109,27.88387489318848,35.186951607504675,5.815091912445695,0.11614580954914594,33.5974621303267,0,0,0,0,0,0,0,0,0,-1.5703296661376918,5.9,1.9575,0.143548387,-0.002422524321886499,1.40913128643015,0.1607209131142434
2013-03-20,32.310001373291016,33.049999237060554,2717500,33.189998626708984,32.709999084472656,27.76503753662109,34.28706575239286,7.271518939390507,0.2005899787124485,33.375596368863185,0,0,0,0,0,0,0,0,0,-1.5194015502929759,5.9,1.9575,0.143548387,0.006697495382151253,1.4247013006682356,0.5944216023996027
2013-03-21,32.09000015258789,32.279998779296875,2358700,32.59999847412109,32.09999847412109,27.247257232666016,30.61335076572813,7.093863340247212,0.12302795016847577,33.05669689517766,0,0,0,0,0,0,0,0,0,-1.9098567962646484,5.9,1.9575,0.143548387,-0.008282490007762933,1.4847395787540154,0.1821326799270076
