Date,Low,Open,Volume,High,Close,Adjusted Close
04-10-1989,2.4375,2.46875,20636000,2.546875,2.5,1.9038705825805664
05-10-1989,2.5,2.515625,6453600,2.625,2.578125,1.963365912437439
06-10-1989,2.546875,2.59375,2755200,2.625,2.546875,1.9395674467086792
09-10-1989,2.5,2.546875,1084000,2.546875,2.546875,1.9395674467086792
10-10-1989,2.5,2.5625,1493600,2.5625,2.53125,1.9276678562164307
11-10-1989,2.46875,2.5,1260000,2.515625,2.515625,1.9157689809799194
12-10-1989,2.515625,2.515625,602400,2.546875,2.53125,1.9276678562164307
13-10-1989,2.46875,2.53125,3970400,2.53125,2.484375,1.8919706344604492
16-10-1989,2.375,2.375,3924800,2.46875,2.46875,1.8800721168518066
17-10-1989,2.4375,2.4375,1843200,2.5,2.5,1.9038705825805664
18-10-1989,2.484375,2.5,1128000,2.5625,2.546875,1.9395674467086792
19-10-1989,2.53125,2.53125,1040000,2.546875,2.546875,1.9395674467086792
20-10-1989,2.515625,2.53125,237600,2.53125,2.53125,1.9276678562164307
23-10-1989,2.546875,2.546875,87200,2.5625,2.546875,1.9395674467086792
24-10-1989,2.53125,2.546875,689600,2.5625,2.5625,1.9514671564102173
25-10-1989,2.515625,2.546875,608000,2.578125,2.546875,1.9395674467086792
26-10-1989,2.546875,2.546875,228800,2.5625,2.546875,1.9395674467086792
27-10-1989,2.5,2.546875,456000,2.546875,2.515625,1.9157689809799194
30-10-1989,2.5,2.515625,250400,2.515625,2.5,1.9038705825805664
31-10-1989,2.5,2.5,424800,2.515625,2.5,1.9038705825805664
01-11-1989,2.515625,2.515625,715200,2.5625,2.5625,1.9514671564102173
02-11-1989,2.59375,2.59375,130400,2.640625,2.640625,2.0109615325927734
03-11-1989,2.625,2.625,1118400,2.75,2.734375,2.082357883453369
06-11-1989,2.578125,2.71875,264800,2.71875,2.578125,1.963365912437439
07-11-1989,2.5,2.546875,727200,2.6875,2.6875,2.0466606616973877
08-11-1989,2.671875,2.6875,236800,2.71875,2.71875,2.0704586505889893
09-11-1989,2.6875,2.71875,60800,2.71875,2.6875,2.0466606616973877
10-11-1989,2.546875,2.6875,210400,2.6875,2.5625,1.9514671564102173
13-11-1989,2.515625,2.5625,92800,2.5625,2.546875,1.9395674467086792
14-11-1989,2.484375,2.578125,428000,2.578125,2.53125,1.9276678562164307
15-11-1989,2.53125,2.546875,176000,2.578125,2.5625,1.9514671564102173
16-11-1989,2.546875,2.546875,301600,2.59375,2.59375,1.9752646684646606
17-11-1989,2.59375,2.59375,249600,2.640625,2.640625,2.0109615325927734
20-11-1989,2.609375,2.65625,43200,2.65625,2.609375,1.9871641397476196
21-11-1989,2.59375,2.59375,108800,2.671875,2.671875,2.0347607135772705
22-11-1989,2.6875,2.6875,255200,2.75,2.75,2.09425687789917
24-11-1989,2.78125,2.78125,572000,2.953125,2.921875,2.2251477241516113
27-11-1989,2.859375,2.90625,253600,2.9375,2.875,2.1894493103027344
28-11-1989,2.828125,2.875,560000,2.875,2.828125,2.153752565383911
29-11-1989,2.78125,2.8125,60800,2.8125,2.796875,2.129955291748047
30-11-1989,2.8125,2.8125,712800,2.90625,2.890625,2.201350450515747
01-12-1989,2.890625,2.890625,356800,2.953125,2.90625,2.213249683380127
04-12-1989,2.875,2.9375,172000,2.984375,2.984375,2.2727439403533936
05-12-1989,2.90625,2.953125,93600,2.984375,2.90625,2.213249683380127
06-12-1989,2.90625,2.90625,668800,3.0,2.984375,2.2727439403533936
07-12-1989,2.921875,2.984375,215200,2.984375,2.953125,2.248948097229004
08-12-1989,2.921875,2.921875,122400,2.953125,2.953125,2.248948097229004
11-12-1989,2.9375,2.96875,306400,3.03125,3.0,2.284644603729248
12-12-1989,2.984375,3.015625,1119200,3.03125,3.015625,2.2965433597564697
13-12-1989,2.984375,3.0,400000,3.15625,3.15625,2.4036362171173096
14-12-1989,3.109375,3.125,391200,3.140625,3.125,2.379838228225708
15-12-1989,3.09375,3.140625,155200,3.140625,3.109375,2.3679392337799072
18-12-1989,3.03125,3.078125,224000,3.125,3.03125,2.3084428310394287
19-12-1989,3.03125,3.03125,215200,3.0625,3.0625,2.332242250442505
20-12-1989,3.046875,3.0625,166400,3.109375,3.078125,2.3441412448883057
21-12-1989,3.0625,3.109375,174400,3.125,3.109375,2.3679392337799072
22-12-1989,3.109375,3.125,173600,3.125,3.125,2.379838228225708
26-12-1989,3.078125,3.109375,97600,3.109375,3.078125,2.3441412448883057
27-12-1989,3.03125,3.0625,144000,3.0625,3.03125,2.3084428310394287
28-12-1989,3.03125,3.046875,11200,3.046875,3.03125,2.3084428310394287
29-12-1989,3.015625,3.03125,219200,3.15625,3.15625,2.4036362171173096
02-01-1990,3.03125,3.125,194400,3.125,3.046875,2.320340633392334
03-01-1990,3.03125,3.0625,361600,3.0625,3.03125,2.3084428310394287
04-01-1990,2.953125,3.03125,166400,3.0625,2.953125,2.248948097229004
05-01-1990,2.859375,2.9375,100800,2.9375,2.90625,2.213249683380127
08-01-1990,2.84375,2.875,880800,2.890625,2.859375,2.177550792694092
09-01-1990,2.8125,2.828125,282400,2.84375,2.8125,2.1418540477752686
10-01-1990,2.6875,2.765625,784000,2.765625,2.703125,2.0631449222564697
11-01-1990,2.703125,2.71875,347200,2.765625,2.75,2.098921298980713
12-01-1990,2.6875,2.71875,159200,2.734375,2.71875,2.07507061958313
15-01-1990,2.71875,2.734375,25600,2.734375,2.71875,2.07507061958313
16-01-1990,2.625,2.6875,172800,2.703125,2.703125,2.0631449222564697
17-01-1990,2.71875,2.71875,216000,2.8125,2.71875,2.07507061958313
18-01-1990,2.6875,2.6875,157600,2.71875,2.703125,2.0631449222564697
19-01-1990,2.734375,2.734375,8800,2.75,2.75,2.098921298980713
22-01-1990,2.71875,2.734375,56800,2.75,2.734375,2.086995840072632
23-01-1990,2.734375,2.765625,101600,2.765625,2.75,2.098921298980713
24-01-1990,2.6875,2.734375,26400,2.734375,2.6875,2.0512189865112305
25-01-1990,2.671875,2.6875,249600,2.71875,2.71875,2.07507061958313
26-01-1990,2.671875,2.703125,45600,2.71875,2.671875,2.0392942428588867
29-01-1990,2.625,2.6875,444000,2.6875,2.640625,2.0154411792755127
30-01-1990,2.578125,2.625,548000,2.65625,2.65625,2.0273663997650146
31-01-1990,2.6875,2.6875,757600,2.859375,2.859375,2.182401418685913
01-02-1990,2.84375,2.875,149600,2.875,2.859375,2.182401418685913
02-02-1990,2.875,2.875,720000,2.90625,2.875,2.1943271160125732
05-02-1990,2.875,2.90625,163200,2.90625,2.875,2.1943271160125732
06-02-1990,2.84375,2.875,99200,2.90625,2.890625,2.2062528133392334
07-02-1990,2.90625,2.90625,32800,2.9375,2.9375,2.242027997970581
08-02-1990,2.96875,2.96875,346400,3.125,3.046875,2.325509786605835
09-02-1990,2.96875,3.078125,179200,3.125,3.0,2.2897326946258545
12-02-1990,2.90625,3.0,28000,3.0,2.90625,2.21817946434021
13-02-1990,2.9375,2.9375,26400,2.953125,2.953125,2.253955364227295
14-02-1990,2.9375,2.953125,32800,2.96875,2.9375,2.242027997970581
15-02-1990,2.953125,2.953125,152000,2.96875,2.953125,2.253955364227295
16-02-1990,2.96875,2.96875,32000,2.96875,2.96875,2.2658815383911133
