date,psr,m2,ccpi,dspic,ir,ffer
1999-11-03,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-04,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-05,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-06,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-07,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-08,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-09,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-10,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-11,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-12,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-13,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-14,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-15,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-16,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-17,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-18,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-19,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-20,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-21,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-22,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-23,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-24,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-25,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-26,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-27,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-28,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-29,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-11-30,4.6,4602.56,178.4,9177.2,6.034,5.42
1999-12-01,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-02,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-03,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-04,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-05,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-06,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-07,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-08,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-09,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-10,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-11,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-12,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-13,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-14,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-15,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-16,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-17,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-18,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-19,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-20,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-21,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-22,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-23,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-24,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-25,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-26,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-27,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-28,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-29,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-30,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
1999-12-31,4.2,4660.075,178.7,9248.6,6.275454545,5.295806452
2000-01-01,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-02,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-03,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-04,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-05,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-06,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-07,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-08,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-09,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-10,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-11,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-12,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-13,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-14,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-15,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-16,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-17,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-18,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-19,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-20,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-21,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-22,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-23,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-24,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-25,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-26,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-27,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-28,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-29,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-30,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-01-31,5.0,4674.3,179.3,9309.1,6.6610000000000005,5.448387097
2000-02-01,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-02,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-03,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-04,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-05,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-06,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-07,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-08,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-09,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-10,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-11,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-12,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-13,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-14,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-15,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-16,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-17,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-18,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-19,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-20,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-21,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-22,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-23,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-24,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-25,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-26,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-27,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-28,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-02-29,4.5,4673.7,179.4,9345.2,6.5195,5.734827586000001
2000-03-01,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-02,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-03,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-04,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-05,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-06,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-07,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-08,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-09,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-10,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-11,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-12,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-13,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-14,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-15,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-16,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-17,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-18,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-19,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-20,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-21,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-22,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-23,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-24,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-25,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-26,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-27,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-28,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-29,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-30,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-03-31,4.3,4731.3,180.0,9370.3,6.256521739,5.853548387000001
2000-04-01,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-02,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-03,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-04,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-05,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-06,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-07,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-08,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-09,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-10,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-11,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-12,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-13,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-14,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-15,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-16,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-17,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-18,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-19,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-20,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-21,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-22,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-23,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-24,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-25,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-26,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-27,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-28,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-29,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-04-30,4.8,4814.475,180.3,9418.3,5.990526316,6.019666667
2000-05-01,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-02,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-03,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-04,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-05,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-06,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-07,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-08,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-09,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-10,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-11,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-12,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-13,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-14,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-15,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-16,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-17,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-18,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-19,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-20,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-21,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-22,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-23,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-24,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-25,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-26,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-27,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-28,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-29,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-30,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-05-31,4.8,4731.84,180.7,9457.3,6.440454545,6.268064516
2000-06-01,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-02,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-03,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-04,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-05,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-06,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-07,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-08,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-09,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-10,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-11,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-12,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-13,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-14,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-15,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-16,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-17,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-18,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-19,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-20,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-21,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-22,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-23,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-24,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-25,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-26,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-27,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-28,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-29,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-06-30,4.8,4759.5,181.1,9483.3,6.097272727000001,6.528333333
2000-07-01,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-02,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-03,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-04,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-05,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-06,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-07,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-08,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-09,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-10,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-11,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-12,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-13,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-14,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-15,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-16,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-17,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-18,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-19,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-20,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-21,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-22,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-23,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-24,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-25,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-26,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-27,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-28,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-29,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-30,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-07-31,5.1,4770.1,181.5,9533.3,6.053999999999999,6.544516129
2000-08-01,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-02,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-03,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-04,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-05,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-06,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-07,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-08,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-09,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-10,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-11,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-12,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-13,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-14,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-15,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-16,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-17,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-18,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-19,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-20,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-21,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-22,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-23,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-24,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-25,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-26,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-27,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-28,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-29,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-30,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-08-31,5.2,4805.225,181.9,9591.5,5.826086957,6.4967741939999994
2000-09-01,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-02,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-03,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-04,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-05,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-06,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-07,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-08,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-09,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-10,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-11,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-12,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-13,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-14,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-15,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-16,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-17,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-18,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-19,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-20,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-21,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-22,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-23,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-24,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-25,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-26,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-27,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-28,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-29,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-09-30,4.5,4838.8,182.3,9601.5,5.7989999999999995,6.517
2000-10-01,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-02,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-03,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-04,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-05,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-06,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-07,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-08,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-09,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-10,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-11,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-12,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-13,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-14,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-15,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-16,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-17,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-18,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-19,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-20,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-21,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-22,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-23,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-24,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-25,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-26,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-27,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-28,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-29,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-30,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-10-31,4.8,4848.78,182.6,9627.4,5.738571428999999,6.509354838999999
2000-11-01,4.7,4881.275,183.1,9629.8,5.717142857000001,6.514333333
