date,psr,m2,ccpi,dspic,ir,ffer,sp500_close,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0,sp500_ema_7,sp500_ema_22,sp500_ema_50,sp500_ema_252
1985-01-02,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-03,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-04,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-05,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-06,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-07,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-08,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-09,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-10,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-11,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-12,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-13,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-14,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-15,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-16,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-17,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-18,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-19,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-20,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-21,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-22,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-23,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-24,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-25,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-26,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-27,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-28,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-29,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-30,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-01-31,10.3,2341.125,107.1,5813.6,11.38428571,8.349032258,,,,,,,,
1985-02-01,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-02,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-03,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-04,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-05,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-06,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-07,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-08,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-09,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-10,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-11,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-12,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-13,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-14,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-15,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-16,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-17,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-18,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-19,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-20,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-21,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-22,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-23,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-24,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-25,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-26,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-27,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-02-28,9.1,2341.65,107.7,5759.7,11.50888889,8.501428571,,,,,,,,
1985-03-01,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-02,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-03,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-04,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-05,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-06,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-07,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-08,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-09,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-10,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-11,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-12,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-13,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-14,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-15,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-16,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-17,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-18,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-19,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-20,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-21,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-22,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-23,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-24,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-25,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-26,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-27,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-28,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-29,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-30,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-03-31,8.7,2357.575,108.1,5733.0,11.8552381,8.577419355,,,,,,,,
1985-04-01,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-02,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-03,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-04,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-05,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-06,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-07,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-08,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-09,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-10,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-11,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-12,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-13,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-14,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-15,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-16,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-17,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-18,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-19,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-20,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-21,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-22,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-23,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-24,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-25,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-26,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-27,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-28,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-29,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-04-30,9.9,2377.56,108.4,5828.1,11.4347619,8.267333333,,,,,,,,
1985-05-01,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-02,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-03,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-04,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-05,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-06,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-07,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-08,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-09,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-10,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-11,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-12,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-13,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-14,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-15,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-16,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-17,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-18,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-19,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-20,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-21,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-22,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-23,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-24,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-25,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-26,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-27,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-28,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-29,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-30,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-05-31,11.1,2374.65,108.8,5970.2,10.84681818,7.970967742000001,,,,,,,,
1985-06-01,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-02,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-03,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-04,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-05,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-06,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-07,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-08,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-09,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-10,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-11,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-12,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-13,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-14,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-15,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-16,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-17,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-18,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-19,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-20,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-21,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-22,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-23,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-24,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-25,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-26,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-27,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-28,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-29,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-06-30,9.6,2408.675,109.1,5844.8,10.156,7.533333333,,,,,,,,
1985-07-01,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-02,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-03,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-04,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-05,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-06,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-07,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-08,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-09,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-10,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-11,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-12,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-13,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-14,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-15,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-16,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-17,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-18,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-19,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-20,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-21,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-22,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-23,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-24,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-25,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-26,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-27,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-28,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-29,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-30,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-07-31,9.1,2431.96,109.4,5857.2,10.30681818,7.883870967999999,,,,,,,,
1985-08-01,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-02,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-03,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-04,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-05,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-06,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-07,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-08,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-09,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-10,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-11,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-12,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-13,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-14,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-15,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-16,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-17,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-18,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-19,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-20,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-21,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-22,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-23,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-24,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-25,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-26,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-27,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-28,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-29,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-30,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-08-31,8.2,2442.2,109.8,5852.9,10.33181818,7.8983870970000005,,,,,,,,
1985-09-01,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-02,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-03,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-04,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-05,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-06,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-07,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-08,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-09,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-10,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-11,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-12,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-13,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-14,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-15,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-16,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-17,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-18,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-19,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-20,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-21,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-22,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-23,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-24,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-25,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-26,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-27,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-28,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-29,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-09-30,7.3,2450.68,110.0,5877.9,10.37315789,7.921333333,,,,,,,,
1985-10-01,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-02,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-03,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-04,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-05,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-06,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-07,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-08,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-09,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-10,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-11,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-12,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-13,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-14,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-15,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-16,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-17,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-18,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-19,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-20,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-21,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-22,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-23,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-24,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-25,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-26,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-27,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-28,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-29,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-30,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-10-31,9.1,2466.9,110.5,5907.0,10.23681818,7.986451613,,,,,,,,
1985-11-01,9.0,2479.0,111.1,5915.8,9.781578947,8.050666667,,,,,,,,
1985-11-02,9.0,2479.0,111.1,5915.8,9.781578947,8.050666667,,,,,,,,
