date,low,open,volume,high,close,adjustedclose,rsi,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,sma7,sma22,sma50,sma252,ema7,ema22,ema50,ema252,ema7zone,ema22zone,ema50zone,ema252zone,day_direction,golden_crossover_short,death_crossover_short,golden_crossover_long,death_crossover_long,RSI_overbought_cross,RSI_oversold_cross,RSI_overbought,RSI_oversold,momentum,psr,m2,ccpi,dspic,ir,ffer
2004-10-28,34.139999389648445,34.240001678466804,7220600,34.77000045776367,34.450000762939446,34.450000762939446,31.139034201923398,33.64195008391946,34.216000366210935,34.79005064850241,3.3554493578879017,0.7038152440187269,35.55714307512556,38.68863660638983,39.488800048828125,45.79932547372485,35.39712460025799,37.79119161329244,39.35054064948099,42.42946012570542,1.1614151416322258,1.3309805838398603,1.3967950206573434,1.500273423866723,1,0,0,0,0,0,0,0,0,-4.649997711181648,4.3,6350.3,197.9,10707.4,4.097,1.7609677419999998
2004-10-29,34.0,34.360000610351555,6491600,34.450000762939446,34.130001068115234,34.130001068115234,30.162178413674752,33.69521852519376,34.12200088500977,34.54878324482578,2.501508403649917,0.5093726731218634,34.95428630283901,38.3836366480047,39.39880004882812,45.70980167388916,35.0803437172223,37.47282721805964,39.14581360707449,42.36385175370866,0.9835615469590309,1.2543736428919914,1.3596658340801682,1.4919708731874621,0,0,0,0,0,0,0,0,0,-4.4199981689453125,4.3,6350.3,197.9,10707.4,4.097,1.7609677419999998
2004-11-01,34.150001525878906,34.220001220703125,6181300,35.150001525878906,35.09999847412109,35.09999847412109,36.64971175825311,33.496800896725354,34.34800033569336,35.19919977466136,4.956326019849622,0.941728520955944,34.33000019618443,38.12181836908514,39.31060005187988,45.62753975580609,35.085257406447,37.266494283804114,38.98715419009593,42.30642998865263,0.9876711602192785,1.2322541956839856,1.345561291567222,1.4880817753757043,1,0,0,0,0,0,0,0,0,-4.170001983642585,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-02,35.139999389648445,35.4900016784668,11332500,36.4900016784668,36.2400016784668,36.2400016784668,43.31442760501625,33.26656757340449,34.83000030517578,36.39343303694707,8.977506276616168,0.9509312567908036,34.564286368233816,37.92954566261985,39.24640007019043,45.55535722157312,35.37394347445195,37.177234057253045,38.879422719051654,42.2584740336314,1.0782539423690451,1.2424931603043703,1.3457354483221664,1.4869902379325595,1,0,0,0,0,0,0,0,0,-2.0900001525878906,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-03,35.560001373291016,37.18000030517578,10208200,37.61999893188477,35.91999816894531,35.91999816894531,41.979363127199605,33.54017258528743,35.168000030517575,36.79582747574772,9.257435417524873,0.7309821414521667,34.842857360839844,37.6981820193204,39.183800048828125,45.4727381600274,35.51045714807529,37.067909197400205,38.763366854341605,42.208367505056806,1.323689846425225,1.3135804992860542,1.3737457271563471,1.4915199400721733,0,0,0,0,0,0,0,0,0,-2.4300003051757812,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-04,35.52000045776367,35.70000076293945,7600300,37.290000915527344,36.90999984741211,36.90999984741211,47.38272311259324,33.737293618368916,35.65999984741211,37.5827060764553,10.783545918510296,0.8250626593699768,35.28285707746233,37.514091144908555,39.11600006103516,45.393571490333194,35.860342822909494,37.054177949575156,38.69068579524633,42.16648317574736,1.4352674992598367,1.353269191327584,1.389285128356633,1.493721367089499,1,0,0,0,0,0,0,0,0,-2.5600013732910227,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-05,36.02000045776367,37.29999923706055,7399100,37.38999938964844,36.560001373291016,36.560001373291016,45.760224043705605,34.91016003554945,36.145999908447266,37.38183978134508,6.838045017584362,0.6674980205457338,35.61571448189871,37.295909361405805,39.0434001159668,45.31349212404282,36.03525746050487,37.011206073376535,38.60712954340495,42.12216316149869,1.4189503574160724,1.3547239513760374,1.3885288069263666,1.4927433241234525,0,0,0,0,0,0,0,0,0,1.960002899169929,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-08,36.72000122070313,36.75,6886500,37.58000183105469,37.31999969482422,37.31999969482422,49.78146112025891,35.607106199764566,36.59000015258789,37.572894105411216,5.372473073104418,0.8713521383153455,36.02571432931082,37.12181836908514,38.9918000793457,45.24337306855217,36.35644301908471,37.038057692632854,38.55665386306845,42.08420139496371,1.2792129206499396,1.311704530417387,1.367802210982255,1.4877414054375038,1,0,0,0,0,0,0,0,0,3.3499984741210938,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-09,36.70000076293945,37.18000030517578,6479900,37.810001373291016,37.400001525878906,37.400001525878906,50.200006980181946,35.73679635622072,36.822000122070314,37.907203887919906,5.894322754070841,0.766310080188527,36.49285725184849,37.00363662026145,38.97360008239746,45.1762698945545,36.61733264578326,37.06953106943686,38.511294947884544,42.04717214698676,1.2369098430753453,1.2941650591073142,1.3576923442908608,1.4847553121957162,1,0,0,0,0,0,0,0,0,3.5699996948242116,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-10,37.83000183105469,38.0,10655200,38.84000015258789,38.09000015258789,38.09000015258789,53.77816214933851,36.22662445577188,37.25600051879883,38.28537658182577,5.525961180441452,0.9050995859261748,36.92000034877232,36.91000019420277,38.97260009765625,45.121150849357484,36.98549952248442,37.15826751145,38.49477358336311,42.01589015493618,1.1801819626898151,1.2694549080139055,1.3440572845748733,1.4810022925066804,1,0,0,0,0,0,0,0,0,3.8600006103515625,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-11,37.63999938964844,38.09000015258789,6835000,39.0,38.83000183105469,38.83000183105469,57.319960736101606,36.10507394870172,37.640000915527345,39.17492788235297,8.155828530771533,0.8876408914713314,37.29000037057059,36.8468184037642,38.98440010070801,45.06797625526549,37.446625099626985,37.303635713154755,38.50791978915494,41.99070526700036,1.2251366246052484,1.2773284473476139,1.3446825130367088,1.480045757469881,1,0,0,0,0,0,0,0,0,4.3800010681152415,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-12,39.0,39.04999923706055,11596000,40.93999862670898,40.459999084472656,40.459999084472656,63.88456246077158,36.10673519428179,38.42000045776367,40.73326572124555,12.041984570119551,0.940934867892846,37.93857192993164,36.868636564774945,39.01000007629395,45.01373021564786,38.1999685958384,37.57810209326935,38.58447191838308,41.978604822869706,1.4038521251311806,1.3349519412051265,1.3680282429846358,1.4836817485310618,1,0,0,0,0,0,0,0,0,6.329998016357422,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-15,40.18000030517578,40.459999084472656,10366200,41.5,40.88999938964844,40.88999938964844,65.39662117045548,36.44611517523934,39.13400039672852,41.82188561821769,13.736828303982305,0.8266506655271241,38.50714329310826,36.95000024275346,39.05300003051758,44.95853180355496,38.872476294290905,37.866093162519704,38.67488476039348,41.9699992463225,1.3828890175544402,1.3336517458676482,1.366144770507752,1.4823878192527502,1,1,0,0,0,0,0,0,0,5.790000915527351,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-16,39.75,40.5,6401300,40.65999984741211,40.06999969482422,40.06999969482422,60.21890502070395,37.57525575328384,39.668000030517575,41.76074430775131,10.551297144417335,0.5960460550961394,39.00857162475586,37.01909117265181,39.084200057983395,44.909404815189426,39.17185714442424,38.057737208807055,38.729595149979,41.954979487022115,1.2646667250188628,1.296812450349769,1.3482567343079168,1.477863013151243,0,0,0,0,0,0,0,0,0,3.829998016357422,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-17,39.540000915527344,40.400001525878906,6843600,40.59000015258789,39.900001525878906,39.900001525878906,59.1729301771801,38.64927778498323,40.03000030517578,41.41072282536834,6.8984387192924,0.4529236405593114,39.377143314906526,37.04772758483887,39.12200012207031,44.86789688231453,39.35389323978791,38.21793410594374,38.775493439229976,41.9387346019538,1.2109998530292785,1.2753504318028774,1.3365603618668445,1.4744806908106085,0,0,0,0,0,0,0,0,0,3.9800033569335938,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-18,39.59000015258789,39.72999954223633,6806800,40.959999084472656,40.36999893188477,40.36999893188477,61.18051566675267,39.654316838987945,40.337999725341795,41.021682611695645,3.3897708910158757,0.5234020824432452,39.80142865862165,37.14045472578569,39.168000106811526,44.83563497331407,39.60791966281212,38.4050701777647,38.838023066392914,41.926333529463136,1.2507496227431574,1.2835807361578233,1.3378716783381392,1.4736547480523043,1,0,0,0,0,0,0,0,0,3.4599990844726634,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-19,38.18999862670898,39.150001525878906,11427500,39.43999862670898,38.54999923706055,38.54999923706055,50.76957638216114,38.397354220682246,39.955999755859374,41.5146452910365,7.801809714189716,0.048967200345829166,39.867142813546316,37.149545669555664,39.16760009765625,44.79206354655917,39.34343955637423,38.41767270465999,38.82672801426223,41.89964313979988,1.2505622170573716,1.2806606721441014,1.3344257301680145,1.4718867263285702,0,0,0,0,0,0,0,0,0,1.9899978637695312,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-22,37.58000183105469,38.43999862670898,8868600,38.52999877929688,38.04999923706055,38.04999923706055,48.33607533256916,37.55844625658208,39.3879997253418,41.21755319410152,9.289902922298465,0.13433687204881134,39.75571387154715,37.08500012484464,39.1284001159668,44.74920640672956,39.02007947654581,38.38570109878178,38.796268062215105,41.869211172189296,1.1754208998535773,1.251907304848281,1.3193500916611143,1.4677611154346053,0,0,0,0,0,0,0,0,0,0.7299995422363281,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-23,38.02999877929688,38.18000030517578,7405600,39.68000030517578,38.310001373291016,38.310001373291016,49.68660223752165,37.189593813406226,39.03600006103515,40.88240630866408,9.460017649051947,0.30340223375098707,39.44857134137835,37.25363662026145,39.041200180053714,44.70845243665907,38.84255995073211,38.3791185139565,38.777198780296516,41.84107512634821,1.2940660563599025,1.2865241936335536,1.3323168145716195,1.4692017510902957,1,0,0,0,0,0,0,0,0,0.9099998474121094,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-24,38.099998474121094,38.86999893188477,5940900,39.15999984741211,38.75,38.75,51.97455137068221,37.17325560177784,38.805999755859375,40.43874390994091,8.414905758664318,0.48285103158404,39.142857142857146,37.47090929204767,38.972000198364256,44.658531794472346,38.819419963049086,38.41136907796028,38.77613216146136,41.81663974985534,1.2355498855926825,1.2668265570820267,1.3216377776586512,1.465966965495042,1,0,0,0,0,0,0,0,0,0.6599998474121094,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-26,38.88999938964844,38.95000076293945,2337700,39.34000015258789,39.09000015258789,39.09000015258789,53.72566907958274,37.834905450395254,38.55,39.26509454960474,3.709958752813192,0.877572555186143,39.00285720825195,37.71000012484464,38.902400207519534,44.605436552138556,38.88706501043379,38.470380475753984,38.788440710132996,41.79508528663583,1.0391626049293734,1.1957982271565868,1.2874559339441731,1.4579356121151577,1,0,0,0,0,0,0,0,0,0.2599983215332031,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-29,37.709999084472656,39.599998474121094,9874100,39.61999893188477,38.93999862670898,38.93999862670898,52.810781457698184,37.847805393128866,38.62799987792969,39.40819436273051,4.039528255495266,0.6999493426686673,38.865713936941965,37.924090992320664,38.82200019836426,44.54980162968711,38.900298414502586,38.511216836706595,38.794384157841854,41.772515431616654,1.2568719155500574,1.257902715874458,1.311869420746838,1.4615092424337135,0,0,0,0,0,0,0,0,0,-1.520000457763679,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-11-30,38.95000076293945,38.97000122070313,7028600,39.79999923706055,39.68000030517578,39.68000030517578,56.72582360102386,38.058625866187164,38.954000091552736,39.84937431691831,4.597084886076877,0.9054171948754876,38.76714270455496,38.1618182442405,38.7502001953125,44.49309527684772,39.09522388717089,38.612850181790876,38.82911420283534,41.755973810063765,1.1551535551928112,1.2224327818089478,1.2937568346046504,1.456675165213845,1,0,0,0,0,0,0,0,0,-1.2099990844726562,3.8,6394.1,198.3,10677.3,4.194,1.932
2004-12-01,39.25,40.0,7756000,40.0,39.97999954223633,39.97999954223633,58.23848602741875,38.35750286833038,39.2879997253418,40.21849658235322,4.736799345939848,0.8718442527130627,38.971428462437224,38.42772726579146,38.684000167846676,44.434880983261834,39.316417800937245,38.73173273487309,38.87424696124322,41.74193448778845,1.0538651663946084,1.1813516703473042,1.2724330371691792,1.4510888002714424,1,0,0,0,0,0,0,0,0,-0.09000015258789062,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-02,39.27999877929688,39.63999938964844,6600900,40.7400016784668,40.16999816894531,40.16999816894531,59.21094622328453,38.605571258866995,39.57199935913086,40.53842745939472,4.884403699156878,0.8093860834816298,39.27428545270647,38.658181797374375,38.65980010986328,44.38027780018155,39.52981289293926,38.85679929435763,38.92506073409429,41.729508113726446,1.155399599588435,1.2055822119840514,1.279788718031945,1.4511592674564113,1,0,0,0,0,0,0,0,0,0.26999664306640625,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-03,39.540000915527344,40.36000061035156,8247700,40.459999084472656,40.09000015258789,40.09000015258789,58.592289823384114,38.87601691370531,39.77199935913086,40.66798180455641,4.505594186176375,0.6774592767305808,39.52857099260603,38.83318172801625,38.625000076293944,44.334960347130185,39.669859707851415,38.964034151595044,38.97074463285875,41.716547576484245,1.0965492419276615,1.1807488169372036,1.265679284734432,1.4469603654918899,0,0,0,0,0,0,0,0,0,-0.2799987792968821,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-06,39.150001525878906,39.72999954223633,6088000,39.97999954223633,39.4900016784668,39.4900016784668,54.03237067539037,39.36797469391778,39.88199996948242,40.39602524504706,2.577730685311529,0.1186974555044725,39.63428551810129,38.99545461481268,38.5960001373291,44.2861111504691,39.624895200505264,39.00977045827955,38.99110765425514,41.698946423140235,1.029911435535098,1.1502487473215695,1.2485937447980717,1.442083192771456,0,0,0,0,0,0,0,0,0,0.94000244140625,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-07,38.04999923706055,39.45000076293945,7093400,39.75,38.20000076293945,38.20000076293945,45.7826031589201,38.121618903733115,39.58600006103516,41.0503812183372,7.398480043673046,0.02676279287516512,39.50714274815151,39.05409102006392,38.561400146484374,44.2330952750312,39.268671591113815,38.93935570216302,38.9600838545957,41.67128677365249,1.1974337673861868,1.1980532704187752,1.2662959808036192,1.4441220668439314,0,0,0,0,0,0,0,0,0,0.15000152587890625,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-08,37.9900016784668,38.31999969482422,6421700,39.099998474121094,38.72000122070313,38.72000122070313,49.152784379151626,37.79576388343334,39.33400039672851,40.87223691002369,7.821408947883739,0.300421076109393,39.47571454729353,39.15227283130992,38.54720016479492,44.18404765356155,39.13150399851114,38.92028139942738,38.950668849345014,41.647956453075814,1.1755745244532179,1.1903961856566383,1.2601666009938413,1.441480760352313,1,0,0,0,0,0,0,0,0,0.4099998474121165,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-09,38.16999816894531,38.400001525878906,7446700,39.95000076293945,39.81999969482422,39.81999969482422,55.460002125242816,37.85815071850953,39.264000701904294,40.66985068529906,7.161012419840259,0.6977447805552233,39.495714460100444,39.26590919494629,38.52680015563965,44.14626987396725,39.30362792258941,38.998517772940154,38.984760255050084,41.633506202022446,1.3266815418384468,1.2416663081207702,1.2805523262095448,1.4441568222783374,1,0,0,0,0,0,0,0,0,1.0699996948242188,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-10,39.0,39.540000915527344,5510700,40.099998474121094,39.04999923706055,39.04999923706055,50.71745470052632,37.91838234969985,39.056000518798825,40.1936186878978,5.82557432398337,0.49736234797347184,39.36285727364676,39.34090909090909,38.49060012817383,44.10599209013439,39.2402207512072,39.0029944219941,38.98731864650148,41.61308322206228,1.2700107749091103,1.229347366033842,1.2734717829903914,1.441436202925317,0,0,0,0,0,0,0,0,0,-0.04000091552734375,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-13,38.81999969482422,39.33000183105469,6052100,40.27999877929688,39.83000183105469,39.83000183105469,54.922594683557634,37.85740830953005,39.124000549316406,40.39059278910276,6.474758317160314,0.778701092412096,39.314286368233816,39.420000076293945,38.47780014038086,44.06246035439627,39.38766602116907,39.0749081097385,39.02036504589572,41.598987716995026,1.317507852300004,1.2494040372024386,1.2807865791269535,1.4415829450719357,1,0,0,0,0,0,0,0,0,0.8900032043457102,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-14,39.93999862670898,40.150001525878906,5251500,40.47000122070313,40.43999862670898,40.43999862670898,57.944795163913696,38.34566342249836,39.572000122070314,40.798336821642266,6.198002101430263,0.8538989353175334,39.36428615025112,39.49318174882369,38.466400146484375,44.02059526292105,39.65074917255404,39.19361163295333,39.07603695102566,41.589825747901855,1.1206315377235399,1.1868473899669425,1.251344069906061,1.4343767762887083,1,0,0,0,0,0,0,0,0,0.759998321533196,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-15,40.209999084472656,40.34000015258789,6674200,41.0,41.0,41.0,60.559106618920175,38.71545128450903,40.02799987792969,41.340548471350345,6.558152280520818,0.8702720519996766,39.58000019618443,39.51772724498402,38.467200164794924,43.98325399368528,39.98806187941553,39.350688882261736,39.15148648235799,41.585163093768244,1.0379738821744837,1.1523390008852346,1.2332521814990542,1.4292828959664874,1,0,0,0,0,0,0,0,0,1.0200004577636719,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-16,39.709999084472656,40.86000061035156,5414900,41.0,40.04999923706055,40.04999923706055,54.38292981932003,38.77781470688942,40.07399978637695,41.37018486586448,6.46895785994471,0.4907418509531471,39.844285692487446,39.47954541986639,38.4410001373291,43.94575399065774,40.003546218826784,39.4114984783312,39.18672227666005,41.57302741110653,1.1009806405127023,1.1643096021584611,1.2354776220491814,1.428181852642858,0,0,0,0,0,0,0,0,0,-0.11999893188476562,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-17,39.86999893188477,40.15999984741211,5486000,40.22000122070313,40.0099983215332,40.0099983215332,54.13259011887987,39.431101231290015,40.26599960327148,41.10089797525295,4.146914916840331,0.3466871595816448,40.02857099260603,39.4768180847168,38.41820007324219,43.91571429419139,40.00515924450339,39.46354194295746,39.21900761175311,41.560671449924136,0.9132360525891201,1.0935002705636663,1.2007530991773905,1.4196586940355473,0,0,0,0,0,0,0,0,0,-0.0800018310546875,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-20,38.810001373291016,39.93000030517578,7215700,40.4900016784668,38.95000076293945,38.95000076293945,47.8470588520814,38.74591676456255,40.08999938964844,41.43408201473433,6.705326243696287,0.07591943923977908,39.9042854309082,39.433636231855914,38.39720008850097,43.87682540833004,39.74136962411241,39.41888618817329,39.208458323564344,41.540033736983546,1.1049271157357907,1.1445002735734064,1.2195471072557567,1.4217167304872476,0,0,0,0,0,0,0,0,0,-0.5400009155273438,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-21,38.63999938964844,38.84000015258789,5229400,39.41999816894531,39.38999938964844,39.38999938964844,50.420512532514756,38.49285903505938,39.87999954223633,41.26714004941327,6.956572332493857,0.32337760664739046,39.9528568812779,39.3890907981179,38.382000045776365,43.83773809766013,39.65352706549642,39.41637429264939,39.215577581057836,41.52303741803228,1.0236950316260618,1.1128044914624056,1.2023099179240333,1.4166438613078824,1,0,0,0,0,0,0,0,0,1.1899986267089844,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-22,38.54999923706055,38.61000061035156,5276300,39.59000015258789,39.52000045776367,39.52000045776367,51.186910126753766,38.763113736850634,39.58399963378906,40.40488553072749,4.14756419024275,0.46101822661098113,39.90857097080776,39.43318176269531,38.36800003051758,43.79658730824789,39.620145413563236,39.42538526352889,39.22751573308552,41.50720313376139,1.0277715026013823,1.1064737457289269,1.1959448590065165,1.4136664467167321,1,0,0,0,0,0,0,0,0,0.7999992370605398,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-23,38.91999816894531,39.34000015258789,3206800,39.52000045776367,38.93000030517578,38.93000030517578,47.59132340177778,38.55900194987004,39.35999984741211,40.16099774495419,4.070111283777051,0.2315850993143563,39.69285692487444,39.47318181124601,38.34700004577637,43.74281747000558,39.44760913646637,39.38230831062862,39.215848461402786,41.486829988871385,0.9208291991556194,1.0624327494758319,1.172574562136397,1.4072343189863048,0,0,0,0,0,0,0,0,0,-0.8899993896484375,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-27,39.47000122070313,39.52000045776367,22289200,42.93000030517578,42.25,42.25,63.23947796880073,37.32154432763173,39.80800018310547,42.29445603857921,12.492241981695908,0.9910603603757239,39.87142835344587,39.652272657914594,38.41000007629395,43.698888899788024,40.14820685234977,39.631672805356565,39.33483479624974,41.492862953386236,1.555621670484875,1.2709167786059865,1.2622774845809488,1.4234617084367898,1,0,0,0,0,0,0,0,0,3.200000762939453,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-28,43.5,43.900001525878906,25237800,45.11999893188477,44.63000106811523,44.63000106811523,70.12570569595619,36.581328838848314,40.944000244140625,45.306671649432936,21.310430731138144,0.9224476795918154,40.52571432931082,39.919545433738016,38.53160011291504,43.66380953410315,41.26865540629114,40.06631004559645,39.54248837553858,41.51766246417461,1.5717159858348495,1.3012717484563154,1.2763057766320784,1.4250153623770814,1,0,0,0,0,1,0,1,0,4.79999923706054,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-29,44.43999862670898,44.75,11759200,45.68000030517578,44.81999969482422,44.81999969482422,70.59920224547027,37.090154181152215,42.03000030517578,46.96984642919935,23.50628640569032,0.7823973985829286,41.21285738263811,40.17999995838512,38.64260009765625,43.62948413122268,42.15649147842441,40.47967436292061,39.749449603745866,41.543767896827966,1.4887874089928346,1.2959439162833135,1.2748820865079509,1.4235528036109883,1,0,0,0,0,0,0,1,0,4.3800010681152415,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-30,44.54999923706055,45.0,6965900,45.52999877929688,44.97000122070313,44.97000122070313,70.99012852517019,38.480551857132596,43.12000045776367,47.75944905839475,21.51877806761829,0.6993772236950544,42.07285744803293,40.45409098538485,38.77540008544922,43.598293652610174,42.859868913994084,40.870137567945186,39.95417711813634,41.57085274523805,1.361590442303708,1.2684704924531331,1.2633180651639648,1.4200464537186974,1,0,0,0,0,0,0,1,0,3.970001220703132,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2004-12-31,44.15999984741211,45.13000106811523,4790700,45.4900016784668,44.290000915527344,44.290000915527344,66.66282292775824,42.197511646546474,44.19200057983399,46.1864895131215,9.026470434097764,0.5245677812641013,42.772857666015625,40.66363646767356,38.89420013427734,43.565238104926216,43.2174019143774,41.167516989474066,40.12420942391638,41.59234798769093,1.3536932894914528,1.273821043635884,1.2659331148067352,1.4193346385197785,0,0,0,0,0,0,0,0,0,4.240001678466797,6.6,6447.325,198.6,11072.9,4.230909091,2.156129032
2005-01-03,44.209999084472656,44.95000076293945,10446500,45.43999862670898,44.52000045776367,44.52000045776367,67.38694801552705,44.1743059536258,44.646000671386716,45.117695389147634,2.1130435455251164,0.36643881213981705,43.48714338030134,40.87000014565208,38.995200119018556,43.535952386401945,43.543051550223964,41.45903729106447,40.29659338602804,41.61549148547807,1.3227698526776734,1.270010478296797,1.2645239550980918,1.417837918391065,1,0,0,0,0,0,0,0,0,4.510002136230469,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-04,41.5,42.66999816894531,19418500,43.2599983215332,42.13999938964844,42.13999938964844,54.2542635749161,42.0854030122256,44.14800033569336,46.210597659161124,9.344012448057208,0.013234860920659253,43.94571467808315,40.95954565568404,39.1460001373291,43.49178571549673,43.19228851008008,41.51825138659351,40.368883817542574,41.619637793020914,1.432076969891554,1.31261811683909,1.2839543224092722,1.4205427437123461,0,0,0,0,0,0,0,0,0,3.1899986267089844,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-05,41.560001373291016,41.56999969482422,8354200,42.7599983215332,41.77000045776367,41.77000045776367,52.54000690172503,40.90578684041474,43.53800048828125,46.170214136147756,12.091568828821147,0.1641609939317432,43.877143314906526,41.0359093059193,39.30200012207031,43.44710318247477,42.83671649700098,41.54014261017353,40.42382956813948,41.62082643068686,1.374056964479216,1.3028249717437106,1.280661876363503,1.4187992986888602,0,0,0,0,0,0,0,0,0,2.3800010681152344,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-06,40.900001525878906,41.810001373291016,8700900,42.25,41.04999923706055,41.04999923706055,49.27710084308352,39.964458641337565,42.75400009155273,45.5435415417679,13.049265304961821,0.19457330444744783,43.36571448189871,41.10681828585538,39.44640007019043,43.4040476178366,42.390037182015874,41.49752144729415,40.44838524143051,41.616313962753054,1.3680423418896837,1.3069270154286983,1.2833809586285057,1.4182554186527483,0,0,0,0,0,0,0,0,0,1.529998779296875,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-07,41.15999984741211,41.38000106811523,9836600,42.68999862670898,42.31999969482422,42.31999969482422,54.62944316906323,40.03108529693474,42.35999984741211,44.688914397889484,10.99581944696183,0.49141227560717193,43.00857162475586,41.294090964577414,39.60820007324219,43.372619038536435,42.37252781021796,41.56904129490546,40.521781886661635,41.62187669581291,1.4085314512414868,1.3263245601128872,1.2930522457135396,1.4191387653772125,1,0,0,0,0,0,0,0,0,3.3899993896484375,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-10,41.709999084472656,41.93999862670898,7347900,42.959999084472656,41.84000015258789,41.84000015258789,52.37974217932428,40.953082822237796,41.82399978637695,42.69491675051611,4.1646756340259605,0.5091859309611417,42.561428615025115,41.435909097844906,39.75600006103516,43.33392856234596,42.239395895810446,41.59260293470393,40.573476720619524,41.623600991913904,1.3688985884311151,1.3196876418422079,1.2913639223522253,1.417801700038254,0,0,0,0,0,0,0,0,0,-0.4099998474121094,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-11,41.0099983215332,41.400001525878906,7920300,42.15999984741211,41.63999938964844,41.63999938964844,51.42938927734826,40.90809741733501,41.72399978637695,42.53990215541889,3.9109499243566694,0.44852300966649444,42.18285696847098,41.51863635670055,39.90620002746582,43.28904760451544,42.089546769269944,41.596724365568676,40.615301139012814,41.62373062351655,1.3141743227930647,1.3049323274106186,1.285820298961113,1.4156847026140653,0,0,0,0,0,0,0,0,0,-2.9900016784667898,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-12,40.81999969482422,41.4900016784668,8072300,42.47999954223633,42.29999923706055,42.29999923706055,54.371471959979516,40.88953139967381,41.82999954223633,42.77046768479885,4.496620381804782,0.749875393728699,41.865713936941965,41.66636362942782,40.05020004272461,43.23900791955373,42.1421598862176,41.657878702220145,40.68136773109312,41.62907662046157,1.4006307039478259,1.3358077639324861,1.3004940067435058,1.4176160476322295,1,0,0,0,0,0,0,0,0,-2.520000457763672,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
2005-01-13,42.34000015258789,42.45000076293945,17393600,44.58000183105469,42.599998474121094,42.599998474121094,55.68545159959301,41.44165920834984,42.13999938964844,42.838339570947035,3.314381544438952,0.8293517234088303,41.93142809186663,41.79227256774902,40.177399978637695,43.18662696414523,42.25661953319347,41.73980216064632,40.75660815238833,41.636751892032,1.6104734475775686,1.4144333217180716,1.3373374448502986,1.4241171198127347,1,0,0,0,0,0,0,0,0,-2.3700027465820384,3.2,6406.1,199.0,10670.3,4.2215,2.279354839
