date,unrate,psr,m2,dspic,pce,reer,ir,ffer,tcs,indpro,ccpi
1981-01-01,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-02,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-03,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-04,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-05,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-06,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-07,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-08,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-09,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-10,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-11,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-12,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-13,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-14,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-15,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-16,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-17,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-18,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-19,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-20,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-21,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-22,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-23,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-24,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-25,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-26,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-27,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-28,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-29,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-30,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-01-31,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4
1981-02-01,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-02,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-03,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-04,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-05,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-06,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-07,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-08,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-09,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-10,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-11,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-12,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-13,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-14,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-15,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-16,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-17,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-18,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-19,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-20,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-21,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-22,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-23,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-24,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-25,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-26,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-27,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-02-28,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9
1981-03-01,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-02,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-03,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-04,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-05,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-06,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-07,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-08,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-09,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-10,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-11,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-12,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-13,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-14,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-15,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-16,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-17,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-18,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-19,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-20,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-21,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-22,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-23,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-24,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-25,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-26,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-27,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-28,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-29,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-30,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-03-31,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4
1981-04-01,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-02,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-03,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-04,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-05,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-06,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-07,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-08,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-09,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-10,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-11,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-12,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-13,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-14,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-15,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-16,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-17,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-18,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-19,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-20,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-21,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-22,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-23,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-24,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-25,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-26,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-27,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-28,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-29,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-04-30,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719000000000001,,50.9711,87.0
1981-05-01,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-02,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-03,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-04,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-05,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-06,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-07,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-08,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-09,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-10,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-11,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-12,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-13,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-14,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-15,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-16,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-17,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-18,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-19,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-20,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-21,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-22,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-23,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-24,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-25,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-26,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-27,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-28,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-29,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-30,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-05-31,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8
1981-06-01,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-02,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-03,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-04,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-05,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-06,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-07,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-08,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-09,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-10,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-11,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-12,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-13,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-14,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-15,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-16,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-17,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-18,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-19,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-20,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-21,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-22,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-23,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-24,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-25,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-26,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-27,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-28,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-29,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-06-30,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6
1981-07-01,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-02,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-03,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-04,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-05,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-06,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-07,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-08,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-09,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-10,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-11,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-12,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-13,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-14,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-15,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-16,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-17,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-18,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-19,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-20,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-21,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-22,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-23,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-24,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-25,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-26,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-27,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-28,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-29,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-30,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-07-31,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8
1981-08-01,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-02,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-03,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-04,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-05,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-06,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-07,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-08,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-09,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-10,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-11,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-12,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-13,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-14,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-15,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-16,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-17,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-18,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-19,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-20,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-21,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-22,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-23,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-24,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-25,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-26,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-27,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-28,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-29,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-30,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-08-31,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7
1981-09-01,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-02,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-03,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-04,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-05,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-06,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-07,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-08,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-09,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-10,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-11,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-12,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-13,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-14,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-15,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-16,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-17,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-18,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-19,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
1981-09-20,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8
